,dom_strat,inc_cost,inc_eff
159,"Q2Y, Start age: 40",0.00929558900152827,357.7303078183104
160,"Q3Y, Start age: 40",0.0379796616264052,126.52003501954277
161,"Q3Y, Start age: 40",0.011199425571081889,391.9273035288352
162,"Q2Y, Start age: 40",0.01944416668675686,707.6625502046154
163,"Q3Y, Start age: 40",0.031151895176350308,686.2156411741926
164,"Q2Y, Start age: 40",0.012371576360827419,891.3699978325731
165,"Q3Y, Start age: 40",0.015236210512153292,99.49304455023412
166,"Q2Y, Start age: 40",0.0068395508269247784,476.2360911966307
167,"Q2Y, Start age: 40",0.014026327783138726,178.9105293302846
168,"Q3Y, Start age: 40",0.021020125327758876,136.52941780255696
169,"Q2Y, Start age: 40",0.009789469931721584,643.2905436825258
170,"Q3Y, Start age: 40",0.015456556223401918,123.2149841779974
171,"Q3Y, Start age: 40",0.05,0.0
172,"Q3Y, Start age: 35",0.010958335834416744,905.4710946121013
173,"Q3Y, Start age: 40",0.035268789749522966,58.63108109570021
174,"Q3Y, Start age: 40",0.014194466567804653,405.094893987005
175,"Q3Y, Start age: 40",0.029791764505024076,281.92562737960907
176,"Q3Y, Start age: 40",0.05,0.0
177,"Q3Y, Start age: 40",0.05,0.0
178,"Q3Y, Start age: 40",0.03641696859953569,76.11638320747807
179,"Q3Y, Start age: 40",0.008778114982881391,228.94749728121678
180,"Q3Y, Start age: 40",0.014182278043662677,426.8358069050264
181,"Q2Y, Start age: 40",0.008570787112265776,205.64246430961066
182,"Q3Y, Start age: 40",0.03624449076448144,394.2164296725059
183,"Q3Y, Start age: 40",0.02934304318260672,242.5466861514069
184,"Q3Y, Start age: 40",0.05,0.0
185,"Q3Y, Start age: 40",0.004436357393721835,369.04024748922166
186,"Q2Y, Start age: 40",0.012177368276827139,722.491842761714
187,"Q3Y, Start age: 40",0.04036643021854047,273.3661996918436
188,"Q3Y, Start age: 40",0.05,0.0
189,"Q3Y, Start age: 40",0.05,0.0
190,"Q3Y, Start age: 40",0.028570685808027463,246.84632009243433
191,"Q3Y, Start age: 40",0.012465778788644855,483.1834431831521
192,"Q3Y, Start age: 40",0.02165061958901049,113.57779967995702
193,"Q3Y, Start age: 40",0.05,0.0
194,"Q3Y, Start age: 40",0.05,0.0
195,"Q3Y, Start age: 40",0.05,0.0
196,"Q2Y, Start age: 40",0.015009943318226249,267.72130331871904
197,"Q3Y, Start age: 40",0.01670580387784426,391.2841447855935
198,"Q2Y, Start age: 40",0.008213018649684045,767.478522284664
199,"Q3Y, Start age: 40",0.043356378429582065,170.35618682710628
200,"Q3Y, Start age: 40",0.05,0.0
201,"Q3Y, Start age: 40",0.05,0.0
202,"Q3Y, Start age: 40",0.05,0.0
203,"Q3Y, Start age: 40",0.05,0.0
204,"Q3Y, Start age: 40",0.042582202150569515,295.147109845404
205,"Q2Y, Start age: 40",0.013667981374471339,642.8218172755078
206,"Q3Y, Start age: 40",0.00787554511900268,195.2155379427113
207,"Q3Y, Start age: 35",0.010748688436102327,746.4742663519555
208,"Q2Y, Start age: 40",0.01190044423542247,638.4656253724261
209,"Q3Y, Start age: 40",0.05,0.0
210,"Q3Y, Start age: 40",0.05,0.0
211,"Q3Y, Start age: 40",0.05,0.0
212,"Q3Y, Start age: 40",0.02139915124134717,73.47366789399348
213,"Q3Y, Start age: 40",0.015868027401531037,620.7541415318865
214,"Q3Y, Start age: 40",0.05,0.0
215,"Q3Y, Start age: 40",0.05,0.0
216,"Q3Y, Start age: 40",0.05,0.0
217,"Q3Y, Start age: 40",0.05,0.0
218,"Q3Y, Start age: 40",0.014478150046898008,530.4746043000068
219,"Q3Y, Start age: 40",0.03289812450356422,342.2770096984532
220,"Q3Y, Start age: 40",0.011488856698473882,569.4581936814338
221,"Q3Y, Start age: 35",0.026719970922833625,988.1293812637186
222,"Q3Y, Start age: 40",0.026976379022233488,548.3477025763423
223,"Q3Y, Start age: 40",0.043136439549481764,333.3899407680692
224,"Q3Y, Start age: 40",0.05,0.0
225,"Q3Y, Start age: 35",0.027390919254724366,1926.8134467104028
226,"Q2Y, Start age: 40",0.015412629744659512,458.7723541464402
227,"Q3Y, Start age: 40",0.05,0.0
228,"Q3Y, Start age: 40",0.05,0.0
229,"Q3Y, Start age: 40",0.05,0.0
230,"Q3Y, Start age: 35",0.003677768689989591,192.85832609564386
231,"Q2Y, Start age: 40",0.010690109031983752,641.3485855809176
232,"Q3Y, Start age: 40",0.05,0.0
233,"Q2Y, Start age: 40",0.005425982401153107,519.4480377287446
234,"Q3Y, Start age: 40",0.05,0.0
235,"Q3Y, Start age: 40",0.05,0.0
236,"Q3Y, Start age: 40",0.025903787705797043,327.82587349342793
237,"Q3Y, Start age: 40",0.029527692833834607,70.55956981721101
238,"Q3Y, Start age: 40",0.026668651315883807,147.1277566237568
239,"Q3Y, Start age: 40",0.032130822331502884,314.89408846948936
240,"Q3Y, Start age: 40",0.026970540224041883,207.57063185504012
241,"Q3Y, Start age: 40",0.05,0.0
242,"Q3Y, Start age: 40",0.023298524518722274,145.65671063059563
243,"Q3Y, Start age: 40",0.05,0.0
244,"Q3Y, Start age: 40",0.05,0.0
