,dom_strat,inc_cost,inc_eff
340,"Q3Y, Start age: 35",0.02152933433467652,775.7946725680013
341,"Q3Y, Start age: 35",0.024198984836640847,2028.907806119787
342,"Q3Y, Start age: 35",0.04483733510456389,388.0333230575761
343,"Q3Y, Start age: 40",0.05,0.0
344,"Q3Y, Start age: 40",0.05,0.0
345,"Q3Y, Start age: 35",0.04116741368916266,660.5623540520137
346,"Q2Y, Start age: 40",0.031280450222556766,429.3058172771707
347,"Q2Y, Start age: 40",0.022476432286072878,301.51984385322066
348,"Q3Y, Start age: 40",0.05,0.0
349,"Q2Y, Start age: 40",0.0615733524401989,23.849947184591656
350,"Q2Y, Start age: 40",0.04769141136828381,619.2302029477269
351,"Q3Y, Start age: 35",0.08257440679324901,84.71100322884558
352,"Q3Y, Start age: 35",0.008502852707390929,723.0131674098884
353,"Q2Y, Start age: 40",0.027424364341314345,773.569607063373
354,"Q3Y, Start age: 40",0.05,0.0
355,"Q3Y, Start age: 40",0.05,0.0
356,"Q3Y, Start age: 40",0.05,0.0
357,"Q2Y, Start age: 40",0.06385552013230011,153.51768689445998
358,"Q3Y, Start age: 40",0.05,0.0
359,"Q3Y, Start age: 40",0.05,0.0
360,"Q3Y, Start age: 40",0.05,0.0
361,"Q3Y, Start age: 35",0.014740871531774502,330.57598062364195
362,"Q3Y, Start age: 40",0.05,0.0
363,"Q2Y, Start age: 40",0.03082926432836075,575.1806888879073
364,"Q3Y, Start age: 40",0.05,0.0
365,"Q3Y, Start age: 35",0.02826402500135572,2178.0781955824114
366,"Q3Y, Start age: 40",0.05,0.0
367,"Q3Y, Start age: 40",0.05,0.0
368,"Q3Y, Start age: 35",0.014243161679246441,627.6488136548924
369,"Q3Y, Start age: 40",0.05,0.0
370,"Q2Y, Start age: 40",0.027287389118971106,607.2482554394373
371,"Q3Y, Start age: 40",0.05,0.0
372,"Q3Y, Start age: 30",0.032721573018633876,1651.11203787056
373,"Q3Y, Start age: 30",0.029004167642671774,1519.3768041995263
374,"Q3Y, Start age: 35",0.03471586945123306,682.560511187392
375,"Q3Y, Start age: 40",0.05,0.0
376,"Q3Y, Start age: 35",0.037952389840477,394.96510794799815
377,"Q3Y, Start age: 40",0.05,0.0
378,"Q2Y, Start age: 40",0.03159299684674366,429.07295968525614
379,"Q3Y, Start age: 40",0.05,0.0
380,"Q3Y, Start age: 40",0.05,0.0
381,"Q3Y, Start age: 40",0.05,0.0
382,"Q3Y, Start age: 40",0.05,0.0
383,"Q3Y, Start age: 40",0.05,0.0
384,"Q3Y, Start age: 40",0.05,0.0
385,"Q2Y, Start age: 40",0.04446806897596289,784.7542729646339
386,"Q3Y, Start age: 40",0.05,0.0
387,"Q3Y, Start age: 40",0.05,0.0
388,"Q3Y, Start age: 35",0.005901633326644173,475.8218552251774
389,"Q2Y, Start age: 40",0.027507554586442495,437.14910861809403
390,"Q3Y, Start age: 40",0.05,0.0
391,"Q3Y, Start age: 35",0.02621759281064584,509.8844927267219
392,"Q3Y, Start age: 40",0.05,0.0
393,"Q3Y, Start age: 40",0.05,0.0
394,"Q3Y, Start age: 35",0.03557174726521595,541.8639370597793
395,"Q3Y, Start age: 40",0.05,0.0
